org_code,metric,model,origin_month_key,horizon,target_month_key,point,point_raw,lo80,hi80,is_validated_horizon,cluster_id
RHU,breach_rate,cluster_pooled,202606,8,202702,0.5474441446648073,0.6136049785625023,0.33584312201053224,0.5787543491471121,false,1
RHW,breach_rate,cluster_pooled,202606,1,202607,0.37338150654817537,0.3643179786771756,0.33279247423712444,0.4292048893521412,true,0
RHW,breach_rate,cluster_pooled,202606,2,202608,0.38424958737486326,0.36725020579891465,0.3320561864267915,0.4362912605451892,true,0
RHW,breach_rate,cluster_pooled,202606,3,202609,0.3951851520875507,0.37818577051160207,0.33508207578193805,0.46274344822756774,false,0
RHW,breach_rate,cluster_pooled,202606,4,202610,0.40938938634030014,0.39239000476435154,0.3426181452538736,0.4900288007470764,false,0
RHW,breach_rate,cluster_pooled,202606,5,202611,0.4124299800936281,0.3954305985176795,0.3397839679016804,0.5045940910469825,false,0
RHW,breach_rate,cluster_pooled,202606,6,202612,0.4234845097452537,0.4064851281693051,0.34552729849422453,0.526067742797997,false,0
RHW,breach_rate,cluster_pooled,202606,7,202701,0.4073599199798903,0.3903605384039417,0.3245185571269568,0.5195245246449729,false,0
RHW,breach_rate,cluster_pooled,202606,8,202702,0.4039831018548768,0.3869837202789282,0.3165956815346819,0.5250658297714773,false,0
RJ1,breach_rate,cluster_pooled,202606,1,202607,0.4094463425221358,0.400382814651136,0.3688573102110849,0.4652697253261016,true,0
RJ1,breach_rate,cluster_pooled,202606,2,202608,0.4204204723195349,0.4034210907435863,0.36822707137146315,0.4724621454898609,true,0
RJ1,breach_rate,cluster_pooled,202606,3,202609,0.4317271443977529,0.4147277628218043,0.37162406809214027,0.49928544053776996,false,0
RJ1,breach_rate,cluster_pooled,202606,4,202610,0.4463561682838658,0.4293567867079172,0.37958492719743925,0.5269955826906421,false,0
RJ1,breach_rate,cluster_pooled,202606,5,202611,0.44947932157750087,0.43247994000155227,0.37683330938555315,0.5416434325308553,false,0
RJ1,breach_rate,cluster_pooled,202606,6,202612,0.46080925891765245,0.44380987734170385,0.3828520476666233,0.5633924919703958,false,0
RJ1,breach_rate,cluster_pooled,202606,7,202701,0.44426994559892047,0.42727056402297187,0.361428582745987,0.556434550264003,false,0
RJ1,breach_rate,cluster_pooled,202606,8,202702,0.44079579264654095,0.42379641107059235,0.3534083723263461,0.5618785205631415,false,0
RJ2,breach_rate,cluster_pooled,202606,1,202607,0.5079847407169422,0.49892121284594243,0.4673957084058913,0.563808123520908,true,0
RJ2,breach_rate,cluster_pooled,202606,2,202608,0.5191324414143375,0.5021330598383889,0.4669390404662657,0.5711741145846634,true,0
RJ2,breach_rate,cluster_pooled,202606,3,202609,0.5308695076778988,0.5138701261019502,0.47076643137228613,0.5984278038179158,false,0
RJ2,breach_rate,cluster_pooled,202606,4,202610,0.5458775194754548,0.5288781378995062,0.47910627838902825,0.6265169338822311,false,0
RJ2,breach_rate,cluster_pooled,202606,5,202611,0.5490871246492062,0.5320877430732576,0.4764411124572585,0.6412512356025606,false,0
RJ2,breach_rate,cluster_pooled,202606,6,202612,0.5605609396213793,0.5435615580454307,0.48260372837035015,0.6631441726741226,false,0
RJ2,breach_rate,cluster_pooled,202606,7,202701,0.5438556541891055,0.5268562726131569,0.46101429133617206,0.6560202588541881,false,0
RJ2,breach_rate,cluster_pooled,202606,8,202702,0.5403388609183457,0.5233394793423971,0.45295144059815085,0.6614215888349462,false,0
RJ6,breach_rate,cluster_pooled,202606,1,202607,0.3627299372850257,0.35366640941402594,0.32214090497397485,0.41855332008899154,true,0
RJ6,breach_rate,cluster_pooled,202606,2,202608,0.373562104214545,0.3565627226385964,0.32136870326647327,0.425603777384871,true,0
RJ6,breach_rate,cluster_pooled,202606,3,202609,0.38436569745940335,0.36736631588345475,0.32426262115379073,0.4519239935994204,false,0
RJ6,breach_rate,cluster_pooled,202606,4,202610,0.3984141351163964,0.3814147535404478,0.3316428940299698,0.47905354952317264,false,0
RJ6,breach_rate,cluster_pooled,202606,5,202611,0.40142461691701725,0.38442523534106865,0.3287786047250696,0.4935887278703717,false,0
RJ6,breach_rate,cluster_pooled,202606,6,202612,0.4123736644825131,0.3953742829065645,0.33441645323148395,0.5149568975352564,false,0
RJ6,breach_rate,cluster_pooled,202606,7,202701,0.3964088969552384,0.3794095153792898,0.3135675341023049,0.508573501620321,false,0
RJ6,breach_rate,cluster_pooled,202606,8,202702,0.39306907884525116,0.37606969726930256,0.3056816585250563,0.5141518067618517,false,0
RJ7,breach_rate,cluster_pooled,202606,1,202607,0.3029340554556895,0.29387052758468973,0.2623450231446386,0.35875743825965534,true,0
RJ7,breach_rate,cluster_pooled,202606,2,202608,0.3134996276928267,0.2965002461168781,0.26130622674475495,0.3655413008631526,true,0
RJ7,breach_rate,cluster_pooled,202606,3,202609,0.32334847650327303,0.30634909492732443,0.2632454001976604,0.3909067726432901,false,0
RJ7,breach_rate,cluster_pooled,202606,4,202610,0.3362398344566434,0.3192404528806948,0.26946859337021684,0.41687924886341965,false,0
RJ7,breach_rate,cluster_pooled,202606,5,202611,0.3390140149945084,0.3220146334185598,0.2663680028025607,0.43117812594786287,false,0
RJ7,breach_rate,cluster_pooled,202606,6,202612,0.3491437269865266,0.332144345410578,0.27118651573549746,0.45172696003926993,false,0
RJ7,breach_rate,cluster_pooled,202606,7,202701,0.3343911089197647,0.3173917273438161,0.2515497460668312,0.44655571358484725,false,0
RJ7,breach_rate,cluster_pooled,202606,8,202702,0.3313200693285704,0.3143206877526218,0.24393264900837552,0.4524027972451709,false,0
RJC,breach_rate,cluster_pooled,202606,1,202607,0.23761946152408647,0.2414273986727836,0.2022570648113861,0.2900911863758571,true,2
RJC,breach_rate,cluster_pooled,202606,2,202608,0.2604595370644084,0.24570522464789346,0.19427176572104005,0.3084555898356667,true,2
RJC,breach_rate,cluster_pooled,202606,3,202609,0.27287551211531696,0.25812119969880204,0.1951283346602084,0.3349743876404766,false,2
RJC,breach_rate,cluster_pooled,202606,4,202610,0.2998617066212366,0.2851073942047217,0.2123694990306061,0.3738498116971351,false,2
RJC,breach_rate,cluster_pooled,202606,5,202611,0.3221954416230715,0.3074411292065566,0.22611769013176836,0.406658168206908,false,2
RJC,breach_rate,cluster_pooled,202606,6,202612,0.32992841478923873,0.3151741023727238,0.2260887383024067,0.42386092307144835,false,2
RJC,breach_rate,cluster_pooled,202606,7,202701,0.3007561774452258,0.2860018650287109,0.18977867426821332,0.4033970487425079,false,2
RJC,breach_rate,cluster_pooled,202606,8,202702,0.2953992474552158,0.28064493503870086,0.17777801718499406,0.4061456654142473,false,2
RJE,breach_rate,cluster_pooled,202606,1,202607,0.5173442580968313,0.5082807302258315,0.47675522578578045,0.5731676409007972,true,0
RJE,breach_rate,cluster_pooled,202606,2,202608,0.5284387825673809,0.5114394009914323,0.4762453816193091,0.5804804557377068,true,0
RJE,breach_rate,cluster_pooled,202606,3,202609,0.540118228903814,0.5231188473278654,0.4800151525982014,0.6076765250438311,false,0
RJE,breach_rate,cluster_pooled,202606,4,202610,0.5550556892819993,0.5380563077060507,0.48828444819557276,0.6356951036887756,false,0
RJE,breach_rate,cluster_pooled,202606,5,202611,0.5582196050534756,0.541220223477527,0.4855735928615279,0.65038371600683,false,0
RJE,breach_rate,cluster_pooled,202606,6,202612,0.5696243054914998,0.5526249239155512,0.4916670942404706,0.6722075385442431,false,0
RJE,breach_rate,cluster_pooled,202606,7,202701,0.5529373300514312,0.5359379484754826,0.4700959671984977,0.6651019347165137,false,0
RJE,breach_rate,cluster_pooled,202606,8,202702,0.5494009581946248,0.5324015766186762,0.4620135378744299,0.6704836861112253,false,0
RJL,breach_rate,cluster_pooled,202606,1,202607,0.512405960151773,0.5033424322807732,0.47181692784072216,0.5682293429557389,true,0
RJL,breach_rate,cluster_pooled,202606,2,202608,0.5235013962623019,0.5065020146863533,0.4713079953142301,0.5755430694326278,true,0
RJL,breach_rate,cluster_pooled,202606,3,202609,0.5351876714516879,0.5181882898757393,0.47508459514607526,0.602745967591705,false,0
RJL,breach_rate,cluster_pooled,202606,4,202610,0.5501417349057158,0.5331423533297672,0.48337049381928926,0.6307811493124921,false,0
RJL,breach_rate,cluster_pooled,202606,5,202611,0.5533102968895119,0.5363109153135633,0.4806642846975643,0.6454744078428664,false,0
RJL,breach_rate,cluster_pooled,202606,6,202612,0.56473505147724,0.5477356699012914,0.48677784022621085,0.6673182845299833,false,0
RJL,breach_rate,cluster_pooled,202606,7,202701,0.5480204690157593,0.5310210874398107,0.4651791061628258,0.6601850736808419,false,0
RJL,breach_rate,cluster_pooled,202606,8,202702,0.5444796605607788,0.5274802789848302,0.4570922402405839,0.6655623884773794,false,0
RJN,breach_rate,cluster_pooled,202606,1,202607,0.5162488013450539,0.5071852734740542,0.4756597690340031,0.5720721841490198,true,0
RJN,breach_rate,cluster_pooled,202606,2,202608,0.5274033517211769,0.5104039701452283,0.4752099507731052,0.5794450248915028,true,0
RJN,breach_rate,cluster_pooled,202606,3,202609,0.5391392179382822,0.5221398363623336,0.4790361416326696,0.6066975140782993,false,0
RJN,breach_rate,cluster_pooled,202606,4,202610,0.5541303445723011,0.5371309629963525,0.4873591034858746,0.6347697589790774,false,0
RJN,breach_rate,cluster_pooled,202606,5,202611,0.5573411741481507,0.540341792572202,0.484695161956203,0.6495052851015051,false,0
RJN,breach_rate,cluster_pooled,202606,6,202612,0.5687916757039487,0.5517922941280001,0.49083446445291956,0.671374908756692,false,0
RJN,breach_rate,cluster_pooled,202606,7,202701,0.5521386066212131,0.5351392250452645,0.4692972437682796,0.6643032112862957,false,0
RJN,breach_rate,cluster_pooled,202606,8,202702,0.548637160784953,0.5316377792090043,0.4612497404647581,0.6697198887015534,false,0
RJR,breach_rate,cluster_pooled,202606,1,202607,0.4775427269176357,0.46847919904663593,0.43695369460658484,0.5333661097216016,true,0
RJR,breach_rate,cluster_pooled,202606,2,202608,0.4886271641816983,0.4716277826057497,0.4364337632336266,0.5406688373520243,true,0
RJR,breach_rate,cluster_pooled,202606,3,202609,0.50029683175022,0.4832974501742714,0.44019375544460737,0.5678551278902371,false,0
RJR,breach_rate,cluster_pooled,202606,4,202610,0.515285342461917,0.4982859608859684,0.4485141013754904,0.5959247568686932,false,0
RJR,breach_rate,cluster_pooled,202606,5,202611,0.5184692783341799,0.5014698967582313,0.4458232661422322,0.6106333892875343,false,0
RJR,breach_rate,cluster_pooled,202606,6,202612,0.5299729320532688,0.5129735504773202,0.4520157208022396,0.6325561651060121,false,0
RJR,breach_rate,cluster_pooled,202606,7,202701,0.5131554108253614,0.4961560292494128,0.43031404797242795,0.6253200154904439,false,0
RJR,breach_rate,cluster_pooled,202606,8,202702,0.5096028993362205,0.4926035177602719,0.42221547901602563,0.630685627252821,false,0
RJZ,breach_rate,cluster_pooled,202606,1,202607,0.4502569283886517,0.44119340051765193,0.4096678960776008,0.5060803111926175,true,0
RJZ,breach_rate,cluster_pooled,202606,2,202608,0.4613112595754517,0.4443118779995031,0.40911785862738,0.5133529327457776,true,0
RJZ,breach_rate,cluster_pooled,202606,3,202609,0.47288819314835545,0.45588881157240685,0.4127851168427428,0.5404464892883726,false,0
RJZ,breach_rate,cluster_pooled,202606,4,202610,0.48780118152974267,0.47080179995379406,0.4210299404433161,0.5684405959365189,false,0
RJZ,breach_rate,cluster_pooled,202606,5,202611,0.4909753990872619,0.4739760175113133,0.4183293868953142,0.5831395100406164,false,0
RJZ,breach_rate,cluster_pooled,202606,6,202612,0.502462514145608,0.4854631325696594,0.42450530289457883,0.6050457471983512,false,0
RJZ,breach_rate,cluster_pooled,202606,7,202701,0.4856789632393296,0.468679581663381,0.4028376003863961,0.5978435679044121,false,0
RJZ,breach_rate,cluster_pooled,202606,8,202702,0.4821415588176052,0.4651421772416566,0.3947541384974103,0.6032242867342057,false,0
RK5,breach_rate,cluster_pooled,202606,1,202607,0.4618907764234279,0.465698713572125,0.42652837971072755,0.5143625012751986,true,2
RK5,breach_rate,cluster_pooled,202606,2,202608,0.48623480452092577,0.47148049210441084,0.4200470331775574,0.5342308572921841,true,2
RK5,breach_rate,cluster_pooled,202606,3,202609,0.502679674879219,0.4879253624627042,0.42493249742411054,0.5647785504043787,false,2
RK5,breach_rate,cluster_pooled,202606,4,202610,0.5367856136729466,0.5220313012564317,0.4492934060823161,0.6107737187488451,false,2
RK5,breach_rate,cluster_pooled,202606,5,202611,0.5634343871797248,0.5486800747632099,0.4673566356884217,0.6478971137635613,false,2
RK5,breach_rate,cluster_pooled,202606,6,202612,0.5723498326603695,0.5575955202438546,0.46851015617353753,0.6662823409425792,false,2
RK5,breach_rate,cluster_pooled,202606,7,202701,0.5378794721548107,0.5231251597382958,0.4269019689777982,0.6405203434520927,false,2
RK5,breach_rate,cluster_pooled,202606,8,202702,0.5312942562152088,0.5165399437986938,0.413673025944987,0.6420406741742403,false,2
RK9,breach_rate,cluster_pooled,202606,1,202607,0.6417704496478167,0.6770279698873826,0.5945869271513572,0.6852855022823079,true,1
RK9,breach_rate,cluster_pooled,202606,2,202608,0.6351991237920942,0.7013599576897892,0.5624790294138042,0.683934642982094,true,1
RK9,breach_rate,cluster_pooled,202606,3,202609,0.6582448610307242,0.7244056949284192,0.5543119902883035,0.7030641301077852,false,1
RK9,breach_rate,cluster_pooled,202606,4,202610,0.6799684828086934,0.7461293167063884,0.5497220243835252,0.7214862003181466,false,1
RK9,breach_rate,cluster_pooled,202606,5,202611,0.7003561527282411,0.7665169866259361,0.5469269581706389,0.7389651449151623,false,1
RK9,breach_rate,cluster_pooled,202606,6,202612,0.723772334422263,0.789933168319958,0.5493843443436228,0.7597516379083529,false,1
RK9,breach_rate,cluster_pooled,202606,7,202701,0.7430430830341668,0.8092039169318618,0.5493814913489311,0.7766041381854077,false,1
RK9,breach_rate,cluster_pooled,202606,8,202702,0.7540003888296412,0.8201612227273362,0.5423993661753661,0.785310593311946,false,1
RKB,breach_rate,cluster_pooled,202606,1,202607,0.40614130652119534,0.39707777865019556,0.36555227421014447,0.46196468932516116,true,0
RKB,breach_rate,cluster_pooled,202606,2,202608,0.41710708492912957,0.40010770335318097,0.36491368398105783,0.46914875809945555,true,0
RKB,breach_rate,cluster_pooled,202606,3,202609,0.42838492428242136,0.41138554270647276,0.36828184797680874,0.49594322042243844,false,0
RKB,breach_rate,cluster_pooled,202606,4,202610,0.44298185777052834,0.42598247619457974,0.3762106166841018,0.5236212721773046,false,0
RKB,breach_rate,cluster_pooled,202606,5,202611,0.4460989194794609,0.4290995379035123,0.37345290728751324,0.5382630304328153,false,0
RKB,breach_rate,cluster_pooled,202606,6,202612,0.45740901916871524,0.44040963759276663,0.37945180791768607,0.5599922522214585,false,0
RKB,breach_rate,cluster_pooled,202606,7,202701,0.4408998429291839,0.4239004613532353,0.3580584800762504,0.5530644475942664,false,0
RKB,breach_rate,cluster_pooled,202606,8,202702,0.43743297487629335,0.42043359330034474,0.3500455545560985,0.5585157027928939,false,0
RKE,breach_rate,cluster_pooled,202606,1,202607,0.2912845894807071,0.2950925266294043,0.2559221927680068,0.3437563143324778,true,2
RKE,breach_rate,cluster_pooled,202606,2,202608,0.3146995487712,0.29994523635468506,0.24851177742783165,0.3626956015424583,true,2
RKE,breach_rate,cluster_pooled,202606,3,202609,0.3287155367502777,0.3139612243337628,0.25096835929516914,0.39081441227543734,false,2
RKE,breach_rate,cluster_pooled,202606,4,202610,0.35883209666867005,0.3440777842521551,0.2713398890780395,0.43282020174456853,false,2
RKE,breach_rate,cluster_pooled,202606,5,202611,0.38340314268790404,0.3686488302713891,0.2873253911966009,0.4678658692717405,false,2
RKE,breach_rate,cluster_pooled,202606,6,202612,0.3918374025591327,0.37708309014261776,0.2879977260723007,0.4857699108413423,false,2
RKE,breach_rate,cluster_pooled,202606,7,202701,0.3598222547079443,0.3450679422914294,0.24884475153093183,0.46246312600522643,false,2
RKE,breach_rate,cluster_pooled,202606,8,202702,0.35388446711137833,0.3391301546948634,0.2362632368411566,0.46463088507040984,false,2
RL4,breach_rate,cluster_pooled,202606,1,202607,0.35519649531370406,0.3461329674427043,0.3146074630026532,0.4110198781176699,true,0
RL4,breach_rate,cluster_pooled,202606,2,202608,0.36599853341847366,0.34899915184252506,0.3138051324704019,0.4180402065887996,true,0
RL4,breach_rate,cluster_pooled,202606,3,202609,0.37669955120192555,0.35970016962597695,0.31659647489631293,0.4442578473419426,false,0
RL4,breach_rate,cluster_pooled,202606,4,202610,0.3906266442979976,0.373627262722049,0.323855403211571,0.47126605870477384,false,0
RL4,breach_rate,cluster_pooled,202606,5,202611,0.39361194558421636,0.37661256400826776,0.32096593339226864,0.48577605653757083,false,0
RL4,breach_rate,cluster_pooled,202606,6,202612,0.40447755645893474,0.38747817488298614,0.32652034520790557,0.5070607895116781,false,0
RL4,breach_rate,cluster_pooled,202606,7,202701,0.3886348202935942,0.3716354387176456,0.3057934574406607,0.5007994249586767,false,0
RL4,breach_rate,cluster_pooled,202606,8,202702,0.38532211071625855,0.36832272914030995,0.2979346903960637,0.506404838632859,false,0
RLQ,breach_rate,cluster_pooled,202606,1,202607,0.43815813022704636,0.4290946023560466,0.3975690979159955,0.4939815130310122,true,0
RLQ,breach_rate,cluster_pooled,202606,2,202608,0.4491943441214322,0.4321949625454836,0.3970009431733605,0.5012360172917582,true,0
RLQ,breach_rate,cluster_pooled,202606,3,202609,0.4607087382395782,0.4437093566636296,0.4006056619339656,0.5282670343795953,false,0
RLQ,breach_rate,cluster_pooled,202606,4,202610,0.47556001398175246,0.45856063240580386,0.4087887728953259,0.5561994283885286,false,0
RLQ,breach_rate,cluster_pooled,202606,5,202611,0.47872450450678833,0.4617251229308397,0.4060784923148406,0.5708886154601428,false,0
RLQ,breach_rate,cluster_pooled,202606,6,202612,0.49018247586487496,0.47318309428892635,0.4122252646138458,0.5927657089176183,false,0
RLQ,breach_rate,cluster_pooled,202606,7,202701,0.47344743502045616,0.45644805344450756,0.3906060721675227,0.5856120396855387,false,0
RLQ,breach_rate,cluster_pooled,202606,8,202702,0.46992414706307556,0.45292476548712696,0.3825367267428807,0.5910068749796761,false,0
RLT,breach_rate,cluster_pooled,202606,1,202607,0.14406467178780089,0.147872608936498,0.10870227507510052,0.19653639663957154,true,2
RLT,breach_rate,cluster_pooled,202606,2,202608,0.16557916065567693,0.150824848239162,0.0993913893123086,0.21357521342693522,true,2
RLT,breach_rate,cluster_pooled,202606,3,202609,0.1742164821654865,0.15946216974897157,0.09646930471037793,0.2363153576906461,false,2
RLT,breach_rate,cluster_pooled,202606,4,202610,0.1933735581024306,0.17861924568591567,0.10588135051180005,0.2673616631783291,false,2
RLT,breach_rate,cluster_pooled,202606,5,202611,0.209641597338097,0.19488728492158208,0.11356384584679387,0.2941043239219335,false,2
RLT,breach_rate,cluster_pooled,202606,6,202612,0.2153653394318407,0.20061102701532577,0.11152566294500865,0.30929784771405033,false,2
RLT,breach_rate,cluster_pooled,202606,7,202701,0.19402257775507653,0.1792682653385616,0.08304507457806404,0.29666344905235864,false,2
RLT,breach_rate,cluster_pooled,202606,8,202702,0.19017482523481863,0.1754205128183037,0.0725535949645969,0.30092124319385016,false,2
RM1,breach_rate,cluster_pooled,202606,1,202607,0.32430380043866525,0.31524027256766546,0.2837147681276143,0.38012718324263106,true,0
RM1,breach_rate,cluster_pooled,202606,2,202608,0.337195299447903,0.3201959178719544,0.28500189849983126,0.389236972618229,true,0
RM1,breach_rate,cluster_pooled,202606,3,202609,0.34927327221462934,0.33227389063868074,0.2891701959090167,0.4168315683546464,false,0
RM1,breach_rate,cluster_pooled,202606,4,202610,0.3641930462329221,0.3471936646569735,0.2974218051464955,0.44483246063969833,false,0
RM1,breach_rate,cluster_pooled,202606,5,202611,0.36827688213718823,0.35127750056123963,0.29563086994524057,0.4604409930905427,false,0
RM1,breach_rate,cluster_pooled,202606,6,202612,0.37980315861091885,0.36280377703497024,0.3018459473598897,0.48238639166366215,false,0
RM1,breach_rate,cluster_pooled,202606,7,202701,0.3651568485917778,0.3481574670158292,0.28231548573884435,0.4773214532568604,false,0
RM1,breach_rate,cluster_pooled,202606,8,202702,0.36254425129954226,0.34554486972359366,0.2751568309793474,0.4836269792161428,false,0
RM3,breach_rate,cluster_pooled,202606,1,202607,0.3696296601989102,0.3605661323279104,0.32904062788785926,0.425453043002876,true,0
RM3,breach_rate,cluster_pooled,202606,2,202608,0.38048480519152955,0.36348542361558095,0.3282914042434578,0.43252647836185554,true,0
RM3,breach_rate,cluster_pooled,202606,3,202609,0.39137458944084547,0.37437520786489686,0.33127151313523284,0.45893288558086254,false,0
RM3,breach_rate,cluster_pooled,202606,4,202610,0.4055251249152735,0.3885257433393249,0.3387538838288469,0.4861645393220497,false,0
RM3,breach_rate,cluster_pooled,202606,5,202611,0.4085550682567789,0.3915556866808303,0.33590905606483124,0.5007191792101333,false,0
RM3,breach_rate,cluster_pooled,202606,6,202612,0.4195734022947274,0.4025740207187788,0.3416161910436982,0.5221566353474707,false,0
RM3,breach_rate,cluster_pooled,202606,7,202701,0.40350292421270095,0.38650354263675235,0.3206615613597675,0.5156675288777834,false,0
RM3,breach_rate,cluster_pooled,202606,8,202702,0.40013850072232415,0.38313911914637555,0.3127510804021293,0.5212212286389246,false,0
RMC,breach_rate,cluster_pooled,202606,1,202607,0.441505303927921,0.44531324107661807,0.4061429072152206,0.49397702877969163,true,2
RMC,breach_rate,cluster_pooled,202606,2,202608,0.4659407323527816,0.4511864199362667,0.39975296100941327,0.51393678512404,true,2
RMC,breach_rate,cluster_pooled,202606,3,202609,0.4824261034011172,0.46767179098460226,0.4046789259460086,0.5445249789262768,false,2
RMC,breach_rate,cluster_pooled,202606,4,202610,0.5166174140603104,0.5018631016437954,0.42912520646967983,0.5906055191362088,false,2
RMC,breach_rate,cluster_pooled,202606,5,202611,0.5434807370210951,0.5287264246045802,0.44740298552979196,0.6279434636049316,false,2
RMC,breach_rate,cluster_pooled,202606,6,202612,0.5525559228355408,0.5378016104190259,0.44871624634870877,0.6464884311177505,false,2
RMC,breach_rate,cluster_pooled,202606,7,202701,0.5180087373416975,0.5032544249251826,0.407031234164685,0.6206496086389796,false,2
RMC,breach_rate,cluster_pooled,202606,8,202702,0.5114978616979245,0.4967435492814096,0.3938766314277028,0.6222442796569561,false,2
RMP,breach_rate,cluster_pooled,202606,1,202607,0.4562854820150518,0.447221954144052,0.4156964497040009,0.5121088648190176,true,0
RMP,breach_rate,cluster_pooled,202606,2,202608,0.4673486051531127,0.4503492235771641,0.415155204205041,0.5193902783234386,true,0
RMP,breach_rate,cluster_pooled,202606,3,202609,0.4789525126701915,0.4619531310942429,0.4188494363645789,0.5465108088102086,false,0
RMP,breach_rate,cluster_pooled,202606,4,202610,0.4938903774108193,0.4768909958348707,0.42711913632439275,0.5745297918175956,false,0
RMP,breach_rate,cluster_pooled,202606,5,202611,0.49706871519903045,0.48006933362308185,0.42442270300708274,0.5892328261523849,false,0
RMP,breach_rate,cluster_pooled,202606,6,202612,0.5085657628613616,0.49156638128541297,0.4306085516103324,0.6111489959141049,false,0
RMP,breach_rate,cluster_pooled,202606,7,202701,0.4917661190746312,0.4747667374986826,0.4089247562216977,0.6039307237397138,false,0
RMP,breach_rate,cluster_pooled,202606,8,202702,0.48822369901001933,0.4712243174340707,0.40083627868982447,0.6093064269266198,false,0
RN3,breach_rate,cluster_pooled,202606,1,202607,0.4745866979825816,0.4655231701115818,0.43399766567153064,0.5304100807865474,true,0
RN3,breach_rate,cluster_pooled,202606,2,202608,0.48566875727343,0.4686693756974814,0.4334753563253583,0.537710430443756,true,0
RN3,breach_rate,cluster_pooled,202606,3,202609,0.49733174633783733,0.48033236476188873,0.4372286700322247,0.5648900424778545,false,0
RN3,breach_rate,cluster_pooled,202606,4,202610,0.5123164326730062,0.49531705109705754,0.44554519158657957,0.5929558470797823,false,0
RN3,breach_rate,cluster_pooled,202606,5,202611,0.5155002322828135,0.49850085070686484,0.4428542200908657,0.6076643432361679,false,0
RN3,breach_rate,cluster_pooled,202606,6,202612,0.5270054420478786,0.51000606047193,0.4490482307968494,0.6295886751006219,false,0
RN3,breach_rate,cluster_pooled,202606,7,202701,0.510186680691264,0.49318729911531545,0.4273453178383306,0.6223512853563467,false,0
RN3,breach_rate,cluster_pooled,202606,8,202702,0.5066347610804619,0.48963537950451325,0.419247340760267,0.6277174889970624,false,0
RN5,breach_rate,cluster_pooled,202606,1,202607,0.5176073301257929,0.5085438022547931,0.47701829781474203,0.5734307129297588,true,0
RN5,breach_rate,cluster_pooled,202606,2,202608,0.5287021557254409,0.5117027741494923,0.47650875477736915,0.5807438288957668,true,0
RN5,breach_rate,cluster_pooled,202606,3,202609,0.540381478310474,0.5233820967345254,0.4802784020048614,0.6079397744504911,false,0
RN5,breach_rate,cluster_pooled,202606,4,202610,0.5553182226608732,0.5383188410849246,0.4885469815744466,0.6359576370676494,false,0
RN5,breach_rate,cluster_pooled,202606,5,202611,0.5584820820833297,0.5414827005073811,0.48583606989138206,0.6506461930366841,false,0
RN5,breach_rate,cluster_pooled,202606,6,202612,0.5698858212211917,0.5528864396452431,0.4919286099701625,0.672469054273935,false,0
RN5,breach_rate,cluster_pooled,202606,7,202701,0.5532005584030382,0.5362011768270896,0.4703591955501047,0.6653651630681208,false,0
RN5,breach_rate,cluster_pooled,202606,8,202702,0.5496645636343805,0.5326651820584319,0.4622771433141857,0.6707472915509811,false,0
RN7,breach_rate,cluster_pooled,202606,1,202607,0.24139530143163984,0.23233177356064005,0.20080626912058894,0.29721868423560566,true,0
RN7,breach_rate,cluster_pooled,202606,2,202608,0.2515937732146138,0.2345943916386652,0.19940037226654206,0.3036354463849398,true,0
RN7,breach_rate,cluster_pooled,202606,3,202609,0.2600974134642024,0.2430980318882538,0.19999433715858975,0.32765570960421947,false,0
RN7,breach_rate,cluster_pooled,202606,4,202610,0.27130340204723574,0.25430402047128714,0.20453216096080917,0.351942816454012,false,0
RN7,breach_rate,cluster_pooled,202606,5,202611,0.2737264946433426,0.256727113067394,0.2010804824513949,0.36589060559669706,false,0
RN7,breach_rate,cluster_pooled,202606,6,202612,0.2826073666122952,0.2656079850363466,0.204650155361266,0.3851905996650385,false,0
RN7,breach_rate,cluster_pooled,202606,7,202701,0.26969214876791486,0.25269276719196626,0.1868507859149814,0.3818567534329974,false,0
RN7,breach_rate,cluster_pooled,202606,8,202702,0.26701807039321795,0.25001868881726935,0.1796306500730231,0.3881007983098185,false,0
RNA,breach_rate,cluster_pooled,202606,1,202607,0.2992011090400283,0.2901375811690285,0.25861207672897735,0.3550244918439941,true,0
RNA,breach_rate,cluster_pooled,202606,2,202608,0.309747078695031,0.2927476971190824,0.25755367774695925,0.361788751865357,true,0
RNA,breach_rate,cluster_pooled,202606,3,202609,0.3195248432807305,0.3025254617047819,0.2594217669751179,0.38708313942074757,false,0
RNA,breach_rate,cluster_pooled,202606,4,202610,0.33232841351360787,0.31532903193765927,0.2655571724271813,0.4129678279203841,false,0
RNA,breach_rate,cluster_pooled,202606,5,202611,0.3350844606996013,0.3180850791236527,0.26243844850765363,0.42724857165295577,false,0
RNA,breach_rate,cluster_pooled,202606,6,202612,0.345150368924538,0.3281509873485894,0.2671931576735088,0.4477336019772813,false,0
RNA,breach_rate,cluster_pooled,202606,7,202701,0.33049184718369745,0.31349246560774885,0.24765048433076398,0.44265645184878,false,0
RNA,breach_rate,cluster_pooled,202606,8,202702,0.3274413650283518,0.3104419834524032,0.24005394470815694,0.4485240929449523,false,0
RNN,breach_rate,cluster_pooled,202606,1,202607,0.43964276234837457,0.4305792344773748,0.3990537300373237,0.4954661451523404,true,0
RNN,breach_rate,cluster_pooled,202606,2,202608,0.4506822841420964,0.4336829025661478,0.39848888319402465,0.5027239573124224,true,0
